id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;code_insee_commune;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesxy;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EPX08*15*2;En service;08e Arrondissement;FR*V75*PPX08*15;FRV75PPX0815;Paris | Rue de Liège 24;75108;Voirie;6;2024-07-01;Accès libre;24 Rue de Liège 75008 Paris;48.879597, 2.3263307;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7532706125390;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08152;2021-09-21T13:26:22+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX10*07*3;En service;10e Arrondissement;FR*V75*PPX10*07;FRV75PPX1007;Paris | Rue du Château Landon 24;75110;Voirie;5;2024-07-01;Accès libre;24 Rue du Château Landon 75010 Paris;48.881493, 2.362957;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7115629446404;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX10073;2021-08-17T09:34:18+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX09*06*4;En service;09e Arrondissement;FR*V75*PPX09*06;FRV75PPX0906;Paris | Rue du conservatoire 13;75109;Voirie;6;2024-07-01;Accès libre;13 Rue du conservatoire 75009 Paris;48.87359, 2.3466527;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7125036102430;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09064;2021-08-17T09:55:07+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*08*1;En service;12e Arrondissement;FR*V75*PPX12*08;FRV75PPX1208;Paris | Rue Fabre d'Églantine 2;75112;Voirie;5;2024-07-01;Accès libre;2 Rue Fabre d'Églantine 75012 Paris;48.845577, 2.3953738;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7244283539846;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12081;2021-08-25T15:55:37+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*08*3;En service;12e Arrondissement;FR*V75*PPX12*08;FRV75PPX1208;Paris | Rue Fabre d'Églantine 2;75112;Voirie;5;2024-07-01;Accès libre;2 Rue Fabre d'Églantine 75012 Paris;48.845577, 2.3953738;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7244283539846;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12083;2021-08-25T15:55:59+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*10*1;En service;12e Arrondissement;FR*V75*PPX12*10;FRV75PPX1210;Paris | Avenue Émile Laurent 1;75112;Voirie;7;2024-07-01;Accès libre;1 Avenue Émile Laurent 75012 Paris;48.84071, 2.409631;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7219392078082;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12101;2021-08-25T15:41:25+00:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX14*05*4;En service;14e Arrondissement;FR*V75*PPX14*05;FRV75PPX1405;Paris | Rue Boulard 1;75114;Voirie;6;2024-07-01;Accès libre;1 Rue Boulard 75014 Paris;48.834854, 2.3297832;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7317366042429;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14054;2021-08-26T16:30:27+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX18*07*6;En service;18e Arrondissement;FR*V75*PPX18*07;FRV75PPX1807;Paris | Rue Jean-François Lépine 1;75118;Voirie;7;2024-07-01;Accès libre;1 Rue Jean-François Lépine 75018 Paris;48.8861, 2.3591;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7555716255509;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18076;2021-08-17T09:32:00+00:00;Non accessible;aucune restriction;True;3;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX18*07*5;En service;18e Arrondissement;FR*V75*PPX18*07;FRV75PPX1807;Paris | Rue Jean-François Lépine 1;75118;Voirie;7;2024-07-01;Accès libre;1 Rue Jean-François Lépine 75018 Paris;48.8861, 2.3591;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7555716255509;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18075;2021-08-17T09:31:57+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX15*23*6;En service;15e Arrondissement;FR*V75*PPX15*23;FRV75PPX1523;Paris | Rue de l'Arrivée 16;75115;Voirie;6;2024-07-01;Accès libre;16 Rue de l'Arrivée 75015 Paris;48.8432, 2.3217;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7306946360917;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15236;2021-09-01T07:48:47+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*16*1;En service;16e Arrondissement;FR*V75*PPX16*16;FRV75PPX1616;Paris | Avenue Georges Mandel 1;75116;Voirie;6;2024-07-01;Accès libre;1 Avenue Georges Mandel 75016 Paris;48.863, 2.2858;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7419392084718;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16161;2021-09-07T10:29:44+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*18*1;En service;16e Arrondissement;FR*V75*PPX16*18;FRV75PPX1618;Paris | Boulevard Murat 157;75116;Voirie;6;2024-07-01;Accès libre;157 Boulevard Murat 75016 Paris;48.8379, 2.2628;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7457163429831;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16181;2021-09-07T10:21:28+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX16*18*3;En service;16e Arrondissement;FR*V75*PPX16*18;FRV75PPX1618;Paris | Boulevard Murat 157;75116;Voirie;6;2024-07-01;Accès libre;157 Boulevard Murat 75016 Paris;48.8379, 2.2628;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7457163429831;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16183;2021-09-07T10:21:34+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*07*1;En service;17e Arrondissement;FR*V75*PPX17*07;FRV75PPX1707;Paris | Rue Marguerite Long 11;75117;Voirie;6;2024-07-01;Accès libre;11 Rue Marguerite Long 75017 Paris;48.8914, 2.304;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7567583114372;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17071;2021-09-07T00:00:00+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*08*2;En service;17e Arrondissement;FR*V75*PPX17*08;FRV75PPX1708;Paris | Rue Legendre 126;75117;Voirie;5;2024-07-01;Accès libre;126 Rue Legendre 75017 Paris;48.8888, 2.3222;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7553690206222;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17082;2022-02-03T10:13:08+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*08*4;En service;17e Arrondissement;FR*V75*PPX17*08;FRV75PPX1708;Paris | Rue Legendre 126;75117;Voirie;5;2024-07-01;Accès libre;126 Rue Legendre 75017 Paris;48.8888, 2.3222;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7553690206222;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17084;2022-02-03T10:12:23+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*13*2;En service;17e Arrondissement;FR*V75*PPX17*13;FRV75PPX1713;Paris | Avenue de Clichy 181 quater;75117;Voirie;4;2024-07-01;Accès libre;181 quater Avenue de Clichy 75017 Paris;48.8935, 2.3148;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7543125807210;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17132;2021-09-14T15:04:12+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX17*14*5;En service;17e Arrondissement;FR*V75*PPX17*14;FRV75PPX1714;Paris | Rue Georges Berger 2;75117;Voirie;6;2024-07-01;Accès libre;2 Rue Georges Berger 75017 Paris;48.8809, 2.3099;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7576266183410;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17145;2021-09-14T14:48:35+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX19*09*1;En service;19e Arrondissement;FR*V75*PPX19*09;FRV75PPX1909;Paris | Rue de Botzaris 16;75119;Voirie;6;2024-07-01;Accès libre;16 Rue de Botzaris 75019 Paris;48.8769, 2.3812;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7288567186512;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19091;2021-09-14T15:41:50+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX06*08*6;En service;06e Arrondissement;FR*V75*PPX06*08;FRV75PPX0608;Paris | Rue Péguy 2;75106;Voirie;6;2024-07-01;Accès libre;2 Rue Péguy 75006 Paris;48.843006, 2.3280363;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338350123689;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06086;2021-11-16T16:28:40+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX05*13*2;En service;05e Arrondissement;FR*V75*PPX05*13;FRV75PPX0513;Paris | Rue Henri Barbusse 25;75105;Voirie;6;2024-08-07;Accès libre;25 Rue Henri Barbusse 75005 Paris;48.8415, 2.338973;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7378871107634;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX05132;2022-07-13T07:30:55+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*13*1;En service;07e Arrondissement;FR*V75*PPX07*13;FRV75PPX0713;Paris | Rue de Grenelle  152;75107;Voirie;6;2024-07-01;Accès libre;152 Rue de Grenelle 75007 Paris;48.85806, 2.310588;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7352821903762;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07131;2021-10-29T08:51:05+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*13*4;En service;07e Arrondissement;FR*V75*PPX07*13;FRV75PPX0713;Paris | Rue de Grenelle  152;75107;Voirie;6;2024-07-01;Accès libre;152 Rue de Grenelle 75007 Paris;48.85806, 2.310588;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7352821903762;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07134;2021-10-29T08:52:50+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX07*15*3;En service;07e Arrondissement;FR*V75*PPX07*15;FRV75PPX0715;Paris | Boulevard des Invalides  21;75107;Voirie;6;2024-07-01;Accès libre;21 Boulevard des Invalides 75007 Paris;48.85582, 2.3152447;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7347033191632;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07153;2021-12-14T14:25:59+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX09*07*1;En service;09e Arrondissement;FR*V75*PPX09*07;FRV75PPX0907;Paris | boulevard de la Madeleine  8;75109;Voirie;4;2024-07-01;Accès libre;8 boulevard de la Madeleine 75009 Paris;48.86972, 2.326691;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7167872571344;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX09071;2023-03-29T09:08:52+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX11*15*5;En service;11e Arrondissement;FR*V75*PPX11*15;FRV75PPX1115;Paris | Avenue Ledru Rollin 104;75111;Voirie;5;2024-07-01;Accès libre;104 Avenue Ledru Rollin 75011 Paris;48.85189, 2.376434;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7281186578797;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11155;2021-11-16T16:31:54+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX11*16*3;En service;11e Arrondissement;FR*V75*PPX11*16;FRV75PPX1116;Paris | Rue Roubo 1;75111;Voirie;5;2024-07-01;Accès libre;1 Rue Roubo 75011 Paris;48.849968, 2.387246;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7234876881697;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11163;2021-11-23T16:32:22+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*12*3;En service;12e Arrondissement;FR*V75*PPX12*12;FRV75PPX1212;Paris | Rue des Pirogues de Bercy 44;75112;Voirie;7;2024-07-01;Accès libre;44 Rue des Pirogues de Bercy 75012 Paris;48.833412, 2.388111;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7253111325677;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12123;2021-10-12T15:28:43+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
FR*V75*EPX12*17*4;En service;12e Arrondissement;FR*V75*PPX12*17;FRV75PPX1217;Paris | ter Rue de Picpus 122;75112;Voirie;6;2024-07-01;Accès libre;122 ter Rue de Picpus 75012 Paris;48.837315, 2.4022446;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7241533901613;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12174;2023-03-29T11:18:39+00:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;Direct
